ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,Reponse,Plaintes,Pays,Montant_Total,Date_Enrollement,Age,Groupe_Age,Revenu_Manquant,NbAchat_Total
3523,1962,Graduate,Married,75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,False,False,False,False,False,False,False,Spain,1073,2013-01-23,52,45-60,False,19
55,1963,Graduate,Married,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,False,False,False,False,False,False,False,Spain,597,2012-12-07,51,45-60,False,22
3807,1955,Graduate,Married,59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,False,False,False,False,False,False,False,Spain,766,2012-11-30,59,45-60,False,23
2453,1960,Graduate,Married,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,False,False,False,False,False,False,False,Spain,819,2012-08-31,54,45-60,False,23
7787,1960,Graduate,Married,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,False,False,False,False,False,False,False,Canada,819,2012-08-31,54,45-60,False,23
2230,1970,PhD,Married,23626.0,1,0,84,27,2,14,0,0,0,3,3,1,3,5,False,False,False,False,False,False,False,Germany,43,2014-05-24,44,35-45,False,10
8146,1976,Master,Married,46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,False,False,False,False,False,False,False,Saudi Arabia,54,2014-05-11,38,35-45,False,5
988,1965,Graduate,Married,81168.0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,False,False,False,True,False,False,False,Spain,1193,2014-05-07,49,45-60,False,18
4832,1979,Graduate,Married,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,False,False,False,False,False,False,False,Spain,101,2014-03-07,35,25-35,False,8
3152,1957,Graduate,Married,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,False,False,False,False,False,False,False,India,89,2014-02-25,57,45-60,False,9
11188,1957,Graduate,Married,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,False,False,False,False,False,False,False,Spain,89,2014-02-25,57,45-60,False,9
361,1969,Master,Married,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,False,False,False,False,False,False,False,Australia,20,2014-02-18,45,35-45,False,4
5939,1971,Graduate,Married,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,False,False,False,False,False,False,False,Spain,122,2014-01-17,43,35-45,False,11
9349,1985,Graduate,Married,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,False,False,True,True,False,False,False,Germany,1131,2013-12-19,29,25-35,False,23
819,1945,Graduate,Widow,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,False,False,False,False,False,False,False,Spain,1103,2013-11-05,69,60+,False,25
10120,1955,Graduate,Married,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,False,False,False,False,False,False,False,USA,257,2013-10-24,59,45-60,False,12
4541,1955,Graduate,Married,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,False,False,False,False,False,False,False,Canada,257,2013-10-24,59,45-60,False,12
2456,1975,PhD,Married,40233.0,0,1,84,80,4,46,0,17,2,5,2,1,5,6,False,False,False,False,False,False,False,Saudi Arabia,149,2013-10-14,39,35-45,False,13
2516,1969,2n Cycle,Married,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,False,False,False,False,False,False,False,Spain,78,2013-06-08,45,35-45,False,7
11013,1987,Graduate,Married,67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,False,False,False,False,False,False,False,Spain,938,2013-03-31,27,25-35,False,17
9988,1976,Master,Single,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,False,False,False,False,False,False,False,Canada,860,2013-03-03,38,35-45,False,25
1627,1957,2n Cycle,Divorced,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,False,False,False,True,False,False,False,Spain,789,2013-01-26,57,45-60,False,22
1490,1962,Graduate,Married,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,False,False,False,False,False,False,False,Canada,854,2012-11-28,52,45-60,False,26
6710,1951,Master,Single,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,False,False,False,False,False,False,False,Spain,103,2012-11-17,63,60+,False,7
7375,1976,Graduate,Married,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,False,False,False,False,False,False,False,Saudi Arabia,576,2012-10-25,38,35-45,False,16
10144,1976,Graduate,Married,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,False,False,False,False,False,False,False,Saudi Arabia,576,2012-10-25,38,35-45,False,16
3138,1956,Graduate,Single,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,False,True,True,True,True,True,False,Spain,1676,2012-10-20,58,45-60,False,22
1440,1978,2n Cycle,Married,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,False,False,False,False,False,False,False,Spain,1149,2012-09-04,36,35-45,False,25
4200,1970,Master,Married,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,False,False,False,False,False,False,False,Saudi Arabia,275,2014-06-17,44,35-45,False,15
4998,1962,Graduate,Married,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,False,False,False,True,False,False,False,Spain,1033,2014-05-23,52,45-60,False,14
7321,1962,Graduate,Married,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,False,False,False,True,False,False,False,India,1033,2014-05-23,52,45-60,False,14
8663,1974,Graduate,Divorced,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,False,False,False,False,False,False,False,Australia,15,2014-05-22,40,35-45,False,4
1958,1973,PhD,Married,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,False,False,False,False,False,False,False,Spain,660,2014-03-21,41,35-45,False,25
6963,1947,Graduate,Single,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,False,False,True,False,False,False,False,Saudi Arabia,1157,2014-03-05,67,60+,False,18
1065,1963,Graduate,Single,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,False,False,False,False,False,False,False,USA,1918,2013-12-29,51,45-60,False,19
2712,1956,Graduate,Married,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,False,False,False,False,False,False,False,Australia,715,2013-12-25,58,45-60,False,20
6049,1982,Master,Married,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,True,False,False,True,False,False,False,Spain,1804,2013-12-05,32,25-35,False,27
6605,1944,PhD,Divorced,55614.0,0,0,85,504,13,131,8,0,26,1,9,4,6,7,False,True,False,False,False,False,False,Spain,682,2013-11-27,70,60+,False,20
11181,1949,PhD,Married,156924.0,0,0,85,2,1,2,1,1,1,0,0,0,0,0,False,False,False,False,False,False,False,Canada,8,2013-08-29,65,60+,False,0
5234,1967,2n Cycle,Married,30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,False,False,False,False,False,False,False,Canada,81,2013-07-11,47,45-60,False,7
5253,1956,Master,Married,54603.0,1,1,85,145,13,46,17,2,4,6,4,2,4,7,False,False,False,False,False,False,False,Spain,227,2013-07-09,58,45-60,False,16
11148,1975,Graduate,Married,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,False,False,False,False,False,False,False,Spain,13,2013-05-19,39,35-45,False,4
6289,1951,Master,Married,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,False,False,False,False,False,False,False,Spain,185,2013-04-28,63,60+,False,10
9743,1955,Graduate,Married,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,False,False,True,False,False,False,False,Canada,1910,2013-01-11,59,45-60,False,29
9209,1971,Master,Married,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,False,False,False,False,False,False,False,Saudi Arabia,1564,2012-10-14,43,35-45,False,24
6417,1971,Master,Married,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,False,False,False,False,False,False,False,Spain,1564,2012-10-14,43,35-45,False,24
7937,1982,Graduate,Married,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,False,False,False,False,False,False,False,Spain,58,2014-04-18,32,25-35,False,7
6488,1959,PhD,Married,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,False,False,False,False,False,False,False,Germany,99,2014-04-06,55,45-60,False,8
3194,1974,PhD,Single,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,False,False,False,False,False,False,False,Canada,1230,2014-04-05,40,35-45,False,19
231,1956,Master,Married,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,False,False,False,False,False,False,False,Spain,32,2014-03-11,58,45-60,False,7
9697,1951,Graduate,Married,53790.0,0,2,86,335,42,127,28,5,5,3,7,2,8,6,False,False,False,False,False,False,False,Spain,542,2014-03-06,63,60+,False,20
4676,1951,Master,Widow,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,False,False,False,False,False,False,False,Spain,1695,2014-03-05,63,60+,False,25
8079,1982,Graduate,Married,22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,False,False,False,False,False,False,False,Saudi Arabia,55,2014-02-26,32,25-35,False,9
10032,1976,Graduate,Divorced,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,False,False,False,False,False,False,False,Saudi Arabia,53,2014-01-18,38,35-45,False,11
10505,1960,Master,Married,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,False,False,False,False,False,False,False,Saudi Arabia,1001,2013-12-26,54,45-60,False,15
2005,1990,Graduate,Married,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,False,False,False,False,False,False,False,Canada,75,2013-12-11,24,18-25,False,8
6940,1966,PhD,Single,46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,True,False,False,False,False,False,False,Spain,223,2013-10-21,48,45-60,False,12
2304,1963,PhD,Married,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,False,False,False,False,False,False,False,Saudi Arabia,770,2013-09-16,51,45-60,False,23
3170,1957,Master,Married,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,False,False,False,False,False,False,False,Spain,1042,2013-08-31,57,45-60,False,15
10466,1965,Graduate,Married,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,False,False,False,False,False,False,False,Spain,60,2013-08-22,49,45-60,False,7
7325,1986,PhD,Married,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,False,False,False,False,False,False,False,Spain,40,2013-06-29,28,25-35,False,5
455,1946,PhD,Married,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,False,False,False,False,False,False,False,Spain,209,2013-04-18,68,60+,False,10
7592,1946,PhD,Married,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,False,False,False,False,False,False,False,Spain,209,2013-04-18,68,60+,False,10
4547,1960,Graduate,Married,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,False,False,False,False,False,False,False,Spain,25,2013-04-17,54,45-60,False,6
6825,1953,Graduate,Married,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,False,False,False,False,False,False,False,Canada,16,2013-03-06,61,60+,False,4
2961,1982,Graduate,Married,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,True,False,False,False,False,False,False,Spain,382,2013-02-26,32,25-35,False,15
8700,1986,Basic,Single,14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,False,False,False,False,False,False,False,Saudi Arabia,66,2012-12-22,28,25-35,False,9
2278,1985,2n Cycle,Single,33812.0,1,0,86,4,17,19,30,24,39,2,2,1,3,6,False,False,False,False,False,False,False,USA,133,2012-11-03,29,25-35,False,8
10703,1975,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,False,False,False,False,False,False,False,Spain,120,2012-08-18,39,35-45,False,11
9,1975,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,False,False,False,False,False,False,False,Canada,120,2012-08-18,39,35-45,False,11
2804,1975,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,False,False,False,False,False,True,False,India,120,2012-08-18,39,35-45,False,11
4915,1956,2n Cycle,Married,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,False,False,False,False,False,False,False,Germany,732,2012-08-03,58,45-60,False,23
3010,1989,Master,Married,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,True,False,True,True,False,False,False,Spain,2069,2014-05-02,25,18-25,False,20
4279,1963,2n Cycle,Single,39548.0,1,1,87,15,4,10,3,4,18,2,1,1,3,3,False,False,False,False,False,False,False,Spain,54,2014-03-31,51,45-60,False,7
2564,1953,Graduate,Married,61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,False,False,False,False,False,False,False,Spain,165,2014-01-04,61,60+,False,10
1137,1964,Graduate,Single,81246.0,0,0,87,398,190,537,61,156,37,1,4,5,7,1,True,False,False,True,False,False,False,Spain,1379,2013-12-29,50,45-60,False,17
5084,1975,Graduate,Widow,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,False,False,False,False,False,False,False,Spain,1064,2013-12-25,39,35-45,False,24
7094,1975,Graduate,Widow,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,False,False,False,False,False,False,False,Germany,1064,2013-12-25,39,35-45,False,24
6327,1967,Graduate,Married,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,False,False,False,False,False,False,False,USA,1146,2013-12-19,47,45-60,False,17
6131,1980,2n Cycle,Married,70829.0,1,1,87,141,70,106,72,19,23,2,4,2,8,3,False,False,False,False,False,False,False,Spain,431,2013-12-01,34,25-35,False,16
5798,1973,Master,Married,64090.0,0,0,87,445,37,359,98,28,18,1,2,4,8,1,False,False,False,False,False,False,False,Germany,985,2013-11-23,41,35-45,True,15
10379,1962,Master,Single,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,False,False,False,False,False,False,False,Spain,574,2013-11-08,52,45-60,False,21
606,1967,Graduate,Single,25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,False,False,False,False,False,False,False,Spain,15,2013-10-10,47,45-60,False,4
7801,1959,Graduate,Married,54753.0,0,1,87,197,107,227,7,59,131,3,5,2,11,4,False,False,False,False,False,False,False,Saudi Arabia,728,2013-09-12,55,45-60,False,21
2445,1974,PhD,Married,28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,False,False,False,False,False,False,False,Spain,63,2013-07-07,40,35-45,False,6
5346,1973,2n Cycle,Married,23559.0,1,0,87,25,5,19,7,0,23,3,3,0,3,7,False,False,False,False,False,False,False,Germany,79,2013-07-03,41,35-45,False,9
550,1952,Graduate,Divorced,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,False,False,False,False,False,False,False,Spain,708,2013-05-23,62,60+,False,21
4478,1979,Graduate,Married,63777.0,1,1,87,457,5,106,15,17,53,8,11,1,6,8,False,False,False,False,False,False,False,India,653,2013-03-24,35,25-35,False,26
2350,1972,Graduate,Married,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,False,True,False,False,False,False,False,Canada,1027,2013-03-22,42,35-45,False,20
1118,1956,Master,Married,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,True,False,False,False,False,False,False,Spain,685,2013-02-20,58,45-60,False,22
1491,1965,2n Cycle,Married,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,False,False,False,False,False,False,False,Canada,559,2013-02-18,49,45-60,False,16
4507,1952,Graduate,Single,72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,False,False,False,False,False,False,False,Spain,1250,2012-11-27,62,60+,False,22
7023,1953,PhD,Single,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,False,False,False,False,False,False,False,Saudi Arabia,263,2012-11-26,61,60+,False,15
6977,1974,Graduate,Married,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,False,False,True,False,False,False,False,Spain,1921,2012-10-14,40,35-45,False,29
4042,1971,Graduate,Divorced,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,False,False,False,False,False,True,False,Canada,180,2012-10-13,43,35-45,False,11
7274,1957,Graduate,Married,78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,False,True,False,False,False,False,False,Spain,2153,2012-09-28,57,45-60,False,22
2902,1958,Graduate,Married,36807.0,1,1,87,19,4,12,2,2,6,1,1,0,3,5,False,False,False,False,False,False,False,Australia,45,2012-09-03,56,45-60,True,5
3332,1985,Graduate,Single,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,False,False,False,False,False,False,False,Germany,165,2012-08-29,29,25-35,False,12
7433,1985,Graduate,Single,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,False,False,False,False,False,False,False,Spain,165,2012-08-29,29,25-35,False,12
9386,1962,Graduate,Married,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,False,True,False,False,False,False,False,Spain,320,2014-05-29,52,45-60,False,13
5176,1988,Graduate,Married,29604.0,1,0,88,7,6,13,7,6,14,1,1,0,3,9,True,False,False,False,False,False,False,Saudi Arabia,53,2013-12-08,26,25-35,False,5
10323,1952,Graduate,Married,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,False,False,False,False,False,False,False,Spain,304,2013-10-25,62,60+,False,13
4682,1958,Graduate,Married,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,False,False,False,False,False,False,False,Germany,310,2013-10-15,56,45-60,False,13
3083,1974,Graduate,Married,45837.0,1,1,88,215,13,87,17,17,24,5,6,2,5,7,False,False,False,False,False,False,False,Spain,373,2013-07-26,40,35-45,False,18
8015,1962,PhD,Divorced,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,False,False,False,False,False,True,False,Spain,1313,2013-05-03,52,45-60,False,20
1745,1962,PhD,Divorced,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,False,False,False,False,False,True,False,Spain,1313,2013-05-03,52,45-60,False,20
3136,1962,Master,Divorced,59432.0,0,1,88,317,25,265,25,19,12,3,5,3,11,5,False,False,False,False,False,False,False,Spain,663,2013-04-13,52,45-60,False,22
6991,1951,Graduate,Divorced,43185.0,0,1,88,537,6,42,16,6,30,2,9,3,6,8,False,False,False,False,False,False,False,Australia,637,2013-04-10,63,60+,False,20
8132,1975,PhD,Married,60631.0,1,1,88,565,6,65,0,6,19,5,9,2,8,7,False,True,False,False,False,False,False,Germany,661,2013-04-05,39,35-45,False,24
503,1985,Master,Married,20559.0,1,0,88,13,1,29,3,0,7,2,2,0,3,8,False,False,False,False,False,False,False,Australia,53,2013-03-12,29,25-35,False,7
8148,1956,Master,Married,50898.0,1,1,88,285,28,242,55,114,135,13,6,2,12,5,False,False,False,False,False,False,False,Saudi Arabia,859,2013-01-08,58,45-60,False,33
2736,1978,Graduate,Married,73807.0,0,1,88,366,124,156,71,78,54,2,5,5,11,2,False,False,False,False,False,False,False,India,849,2013-01-02,36,35-45,False,23
8162,1956,Master,Married,14661.0,0,0,88,4,1,11,6,2,2,1,1,0,3,6,False,False,False,False,False,False,False,Spain,26,2013-01-01,58,45-60,False,5
692,1954,Graduate,Married,36807.0,1,1,88,4,2,5,0,0,5,1,1,0,2,6,False,False,False,False,False,False,False,India,16,2012-12-20,60,45-60,False,4
7706,1975,2n Cycle,Married,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,True,False,False,False,False,False,False,Canada,1048,2012-11-07,39,35-45,False,30
9298,1947,PhD,Married,81574.0,0,0,89,1252,0,465,46,35,0,1,4,5,8,1,False,True,True,False,False,False,False,Saudi Arabia,1798,2014-04-28,67,60+,False,18
2986,1976,Graduate,Married,30772.0,1,1,89,7,2,4,2,1,4,1,1,0,2,6,False,False,False,False,False,False,False,Canada,20,2014-03-12,38,35-45,False,4
10812,1978,PhD,Married,46377.0,1,0,89,37,0,46,4,3,0,1,2,1,3,4,False,False,False,False,False,False,False,Saudi Arabia,90,2014-03-01,36,35-45,False,7
2909,1974,PhD,Married,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,False,True,True,False,False,False,False,Germany,1264,2014-02-19,40,35-45,False,20
6974,1972,PhD,Married,83443.0,0,0,89,518,42,742,55,56,84,1,6,10,5,2,False,False,False,False,False,False,False,Germany,1497,2013-12-31,42,35-45,False,22
9140,1960,2n Cycle,Married,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,False,False,False,False,False,False,False,USA,91,2013-12-25,54,45-60,False,8
4554,1965,Graduate,Married,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,False,False,False,False,False,False,False,Spain,448,2013-10-01,49,45-60,False,17
7791,1967,Master,Married,37054.0,1,1,89,12,1,6,0,1,5,2,1,0,3,7,False,False,False,False,False,False,False,Saudi Arabia,25,2013-09-15,47,45-60,False,6
5455,1971,PhD,Married,32011.0,1,0,89,99,0,15,2,1,5,3,2,1,4,7,False,False,False,False,False,False,False,Spain,122,2013-08-22,43,35-45,False,10
7960,1962,2n Cycle,Married,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,False,False,True,False,False,False,False,Spain,1382,2013-08-15,52,45-60,False,26
3426,1975,Graduate,Divorced,70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,False,False,False,False,False,False,False,Spain,1596,2013-07-15,39,35-45,False,26
5316,1976,Master,Married,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,False,False,False,False,False,False,False,Spain,84,2013-07-04,38,35-45,False,7
1404,1968,Graduate,Married,34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,False,False,False,False,False,False,False,Saudi Arabia,231,2013-05-15,46,45-60,False,13
10598,1967,Graduate,Married,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,False,False,False,False,False,False,False,Spain,37,2013-04-15,47,45-60,False,8
8212,1971,Master,Married,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,False,False,False,False,False,False,False,Spain,174,2013-03-28,43,35-45,False,10
3233,1965,PhD,Married,62745.0,0,1,89,562,21,464,28,10,32,3,7,8,11,5,False,False,False,False,False,False,False,Saudi Arabia,1117,2013-03-23,49,45-60,False,29
7892,1969,Graduate,Single,18589.0,0,0,89,6,4,25,15,12,13,2,2,1,3,7,False,False,False,False,False,False,False,USA,75,2013-01-02,45,35-45,False,8
2975,1976,Graduate,Married,85606.0,0,1,89,717,42,864,219,30,84,2,6,7,9,3,False,False,False,True,False,False,False,Spain,1956,2012-11-12,38,35-45,False,24
5043,1951,Basic,Married,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,False,False,False,False,False,False,False,Spain,434,2012-11-05,63,60+,False,13
3104,1961,Graduate,Single,82332.0,0,0,89,830,59,968,51,79,19,1,5,3,12,2,False,False,True,False,False,True,False,Germany,2006,2012-09-17,53,45-60,False,21
10854,1970,PhD,Married,38853.0,1,1,90,29,0,14,0,0,2,2,2,0,3,7,False,False,False,False,False,False,False,India,45,2014-05-23,44,35-45,False,7
7419,1968,Master,Divorced,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,False,False,False,False,False,False,False,Spain,35,2014-04-23,46,45-60,False,7
5558,1954,PhD,Single,90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,False,False,True,False,False,False,False,Spain,1685,2014-03-31,60,45-60,False,15
832,1966,PhD,Married,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,False,False,False,False,False,False,False,Spain,747,2014-03-02,48,45-60,False,23
4964,1958,PhD,Married,74250.0,0,0,90,680,11,392,75,0,0,1,2,11,4,1,False,False,False,False,False,False,False,Canada,1158,2014-01-26,56,45-60,False,18
