ID,Annee_naissance,Niveau_Education,Statut_Marital,Revenu,Nb_Enfants,Nb_Ado,Nbjour_Dernier_Achat,Montant_Vins,Montant_Fruits,Montant_Viandes,Montant_Poissons,Montant_Sucreries,Montant_Or,NbAchat_Remise,NbAchat_SiteWeb,NbAchat_Catalogue,NbAchat_Magasin,NbVisit_SiteWebCeMois,Campagne3,Campagne4,Campagne5,Campagne1,Campagne2,DerniereCampagne,Plaintes,Pays,Montant_Total,NbAchat_Total,Date_Enrollement,Age,Groupe_Age,Total_Enfants,Groupe_TotalEnfants,Manquants,Revenu_capped,Age_capped
983,1984,Graduate,Married,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,True,False,False,False,False,False,False,USA,414,12,2013-09-28,30,25-35,1,0,False,40059.0,30
9938,1954,Graduate,Married,80067.0,0,0,82,519,17,813,27,173,51,1,4,6,6,2,False,False,True,False,False,False,False,India,1600,17,2013-09-19,60,45-60,0,0,False,80067.0,60
4385,1981,PhD,Single,36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,False,False,False,False,False,False,False,Spain,47,8,2013-05-31,33,25-35,1,0,False,36038.0,33
1612,1981,PhD,Single,55955.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,False,False,False,False,False,False,False,Australia,47,8,2013-05-31,33,25-35,1,0,True,55955.0,33
803,1968,Graduate,Married,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,False,False,False,False,False,False,False,Spain,21,4,2013-04-05,46,45-60,2,1,False,40521.0,46
10675,1956,PhD,Married,66334.0,0,1,82,909,11,218,0,0,23,2,9,3,5,5,False,False,False,False,False,True,False,Spain,1161,19,2013-04-03,58,45-60,1,0,False,66334.0,58
7004,1984,Graduate,Single,11012.0,1,0,82,24,3,26,7,1,23,3,3,1,2,9,True,False,False,False,False,False,False,India,84,9,2013-03-16,30,25-35,1,0,False,11012.0,30
4432,1976,Graduate,Divorced,31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,False,False,False,False,False,False,False,Spain,51,7,2013-03-16,38,35-45,1,0,False,31615.0,38
5079,1971,Graduate,Married,44064.5,1,1,82,71,1,16,0,0,9,4,2,1,3,8,False,False,False,False,False,False,False,Australia,97,10,2013-03-03,43,35-45,2,1,True,44064.5,43
4475,1949,PhD,Married,69098.0,0,0,82,1315,22,780,145,0,178,1,7,8,9,5,False,False,False,False,False,False,False,Spain,2440,25,2013-02-16,65,60+,0,0,False,69098.0,65
10868,1951,Graduate,Widow,70792.0,0,0,82,344,45,654,104,11,114,2,3,4,10,3,False,False,False,False,False,False,False,Spain,1272,19,2013-02-06,63,60+,0,0,False,70792.0,63
6742,1979,Graduate,Married,17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,False,False,False,False,False,False,True,Spain,11,4,2013-01-13,35,25-35,1,0,False,17688.0,35
5692,1989,Basic,Married,25443.0,1,0,82,1,4,3,8,9,7,1,1,0,3,8,False,False,False,False,False,False,False,Saudi Arabia,32,5,2012-12-22,25,18-25,1,0,False,25443.0,25
339,1972,PhD,Married,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,False,True,False,False,False,True,False,Spain,496,18,2012-11-23,42,35-45,1,0,False,57091.0,42
10398,1981,2n Cycle,Single,24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,False,False,False,False,False,False,False,Spain,31,4,2012-08-27,33,25-35,1,0,False,24336.0,33
8017,1981,2n Cycle,Married,51111.0,1,1,83,22,0,19,6,5,3,2,2,0,3,6,False,False,False,False,False,False,False,Saudi Arabia,55,7,2014-06-19,33,25-35,2,1,False,51111.0,33
3722,1972,Graduate,Single,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,False,False,False,False,False,False,False,Spain,48,7,2014-04-16,42,35-45,2,1,False,44503.0,42
7326,1971,Master,Married,56850.0,0,1,83,34,1,19,2,7,0,1,1,1,3,2,False,False,False,False,False,False,False,Canada,63,6,2014-03-23,43,35-45,1,0,False,56850.0,43
2416,1969,PhD,Single,66582.0,0,0,83,789,25,420,16,38,0,1,2,8,9,1,False,False,False,False,False,False,False,Spain,1288,20,2014-03-03,45,35-45,0,0,False,66582.0,45
1878,1985,2n Cycle,Married,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,False,False,False,False,False,False,False,Spain,37,6,2014-02-18,29,25-35,0,0,False,23148.0,29
5278,1964,Graduate,Married,82224.0,0,0,83,307,26,360,138,31,40,1,6,9,5,3,False,False,False,True,False,False,False,Germany,902,21,2014-01-25,50,45-60,0,0,False,82224.0,50
5734,1974,PhD,Married,61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,False,False,False,False,False,False,False,Spain,91,7,2013-11-20,40,35-45,2,1,False,61917.0,40
4370,1966,Graduate,Married,43482.0,2,1,83,18,1,32,6,3,28,3,2,0,4,6,False,False,False,False,False,False,False,India,88,9,2013-11-13,48,45-60,3,2-3,False,43482.0,48
8405,1979,Graduate,Divorced,68274.0,1,1,83,135,25,51,23,25,46,2,4,2,5,3,False,False,False,False,False,False,False,Saudi Arabia,305,13,2013-09-30,35,25-35,2,1,False,68274.0,35
7617,1974,Graduate,Single,42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,False,False,False,False,False,False,False,Spain,163,13,2013-08-15,40,35-45,2,1,False,42373.0,40
10339,1954,Master,Married,55955.0,0,1,83,161,0,22,0,0,24,2,4,1,4,6,False,False,False,False,False,False,False,Australia,207,11,2013-06-23,60,45-60,1,0,True,55955.0,60
6376,1979,Graduate,Single,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,False,False,False,False,False,False,False,Australia,545,19,2013-06-10,35,25-35,1,0,False,57537.0,35
2150,1958,PhD,Widow,80995.0,0,1,83,860,28,409,73,56,56,1,8,9,4,4,False,False,False,False,False,False,False,Canada,1482,22,2013-05-11,56,45-60,1,0,False,80995.0,56
7386,1976,Graduate,Divorced,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,False,False,False,False,False,False,False,Canada,43,5,2013-04-22,38,35-45,1,0,False,30992.0,38
3006,1976,Graduate,Divorced,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,False,False,False,False,False,False,False,Canada,43,5,2013-04-22,38,35-45,1,0,False,30992.0,38
11088,1971,PhD,Married,78642.0,0,1,83,1396,0,322,46,35,17,1,4,9,4,6,False,False,False,False,False,False,False,Spain,1816,18,2013-04-21,43,35-45,1,0,False,78642.0,43
5185,1955,Graduate,Married,74268.0,0,0,83,199,66,315,97,174,41,1,4,3,5,2,False,False,False,False,False,False,False,Saudi Arabia,892,13,2013-02-14,59,45-60,0,0,False,74268.0,59
3523,1962,Graduate,Married,75072.0,0,1,83,583,34,309,0,22,125,2,5,4,8,3,False,False,False,False,False,False,False,Spain,1073,19,2013-01-23,52,45-60,1,0,False,75072.0,52
55,1963,Graduate,Married,56253.0,0,1,83,509,0,65,7,11,5,4,7,2,9,6,False,False,False,False,False,False,False,Spain,597,22,2012-12-07,51,45-60,1,0,False,56253.0,51
3807,1955,Graduate,Married,59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,False,False,False,False,False,False,False,Spain,766,23,2012-11-30,59,45-60,1,0,False,59925.0,59
2453,1960,Graduate,Married,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,False,False,False,False,False,False,False,Spain,819,23,2012-08-31,54,45-60,1,0,False,62807.0,54
7787,1960,Graduate,Married,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,False,False,False,False,False,False,False,Canada,819,23,2012-08-31,54,45-60,1,0,False,62807.0,54
2230,1970,PhD,Married,23626.0,1,0,84,27,2,14,0,0,0,3,3,1,3,5,False,False,False,False,False,False,False,Germany,43,10,2014-05-24,44,35-45,1,0,False,23626.0,44
8146,1976,Master,Married,46106.0,1,1,84,30,0,8,2,0,14,1,1,1,2,6,False,False,False,False,False,False,False,Saudi Arabia,54,5,2014-05-11,38,35-45,2,1,False,46106.0,38
988,1965,Graduate,Married,81168.0,0,0,84,410,0,592,147,22,22,1,6,4,7,3,False,False,False,True,False,False,False,Spain,1193,18,2014-05-07,49,45-60,0,0,False,81168.0,49
4832,1979,Graduate,Married,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,False,False,False,False,False,False,False,Spain,101,8,2014-03-07,35,25-35,1,0,False,27244.0,35
3152,1957,Graduate,Married,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,False,False,False,False,False,False,False,India,89,9,2014-02-25,57,45-60,2,1,False,26091.0,57
11188,1957,Graduate,Married,26091.0,1,1,84,15,10,19,8,17,20,3,2,1,3,5,False,False,False,False,False,False,False,Spain,89,9,2014-02-25,57,45-60,2,1,False,26091.0,57
361,1969,Master,Married,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,False,False,False,False,False,False,False,Australia,20,4,2014-02-18,45,35-45,2,1,False,43142.0,45
5939,1971,Graduate,Married,38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,False,False,False,False,False,False,False,Spain,122,11,2014-01-17,43,35-45,2,1,False,38232.0,43
9349,1985,Graduate,Married,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,False,False,True,True,False,False,False,Germany,1131,23,2013-12-19,29,25-35,0,0,False,92533.0,29
819,1945,Graduate,Widow,63285.0,0,0,84,508,124,249,50,38,134,1,6,5,13,3,False,False,False,False,False,False,False,Spain,1103,25,2013-11-05,69,60+,0,0,False,63285.0,69
10120,1955,Graduate,Married,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,False,False,False,False,False,False,False,USA,257,12,2013-10-24,59,45-60,1,0,False,38946.0,59
4541,1955,Graduate,Married,38946.0,0,1,84,116,6,82,6,6,41,2,3,1,6,5,False,False,False,False,False,False,False,Canada,257,12,2013-10-24,59,45-60,1,0,False,38946.0,59
2456,1975,PhD,Married,40233.0,0,1,84,80,4,46,0,17,2,5,2,1,5,6,False,False,False,False,False,False,False,Saudi Arabia,149,13,2013-10-14,39,35-45,1,0,False,40233.0,39
2516,1969,2n Cycle,Married,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,False,False,False,False,False,False,False,Spain,78,7,2013-06-08,45,35-45,2,1,False,46831.0,45
11013,1987,Graduate,Married,67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,False,False,False,False,False,False,False,Spain,938,17,2013-03-31,27,25-35,0,0,False,67605.0,27
9988,1976,Master,Single,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,False,False,False,False,False,False,False,Canada,860,25,2013-03-03,38,35-45,1,0,False,70379.0,38
1627,1957,2n Cycle,Divorced,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,False,False,False,True,False,False,False,Spain,789,22,2013-01-26,57,45-60,0,0,False,77297.0,57
1490,1962,Graduate,Married,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,False,False,False,False,False,False,False,Canada,854,26,2012-11-28,52,45-60,1,0,False,55759.0,52
6710,1951,Master,Single,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,False,False,False,False,False,False,False,Spain,103,7,2012-11-17,63,60+,3,2-3,False,58217.0,63
7375,1976,Graduate,Married,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,False,False,False,False,False,False,False,Saudi Arabia,576,16,2012-10-25,38,35-45,1,0,False,51369.0,38
10144,1976,Graduate,Married,51369.0,0,1,84,297,7,79,0,11,182,2,8,2,4,8,False,False,False,False,False,False,False,Saudi Arabia,576,16,2012-10-25,38,35-45,1,0,False,51369.0,38
3138,1956,Graduate,Single,91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,False,True,True,True,True,True,False,Spain,1676,22,2012-10-20,58,45-60,0,0,False,91249.0,58
1440,1978,2n Cycle,Married,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,False,False,False,False,False,False,False,Spain,1149,25,2012-09-04,36,35-45,0,0,False,52513.0,36
4200,1970,Master,Married,44159.0,1,0,85,167,2,62,24,13,7,4,4,1,6,5,False,False,False,False,False,False,False,Saudi Arabia,275,15,2014-06-17,44,35-45,1,0,False,44159.0,44
4998,1962,Graduate,Married,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,False,False,False,True,False,False,False,Spain,1033,14,2014-05-23,52,45-60,0,0,False,76081.0,52
7321,1962,Graduate,Married,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,False,False,False,True,False,False,False,India,1033,14,2014-05-23,52,45-60,0,0,False,76081.0,52
8663,1974,Graduate,Divorced,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,False,False,False,False,False,False,False,Australia,15,4,2014-05-22,40,35-45,2,1,False,39996.0,40
1958,1973,PhD,Married,55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,False,False,False,False,False,False,False,Spain,660,25,2014-03-21,41,35-45,1,0,False,55012.0,41
6963,1947,Graduate,Single,77457.0,0,0,85,675,11,400,15,45,11,1,2,5,10,1,False,False,True,False,False,False,False,Saudi Arabia,1157,18,2014-03-05,67,60+,0,0,False,77457.0,67
1065,1963,Graduate,Single,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,False,False,False,False,False,False,False,USA,1918,19,2013-12-29,51,45-60,0,0,False,80695.0,51
2712,1956,Graduate,Married,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,False,False,False,False,False,False,False,Australia,715,20,2013-12-25,58,45-60,1,0,False,71866.0,58
6049,1982,Master,Married,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,True,False,False,True,False,False,False,Spain,1804,27,2013-12-05,32,25-35,0,0,False,73450.0,32
6605,1944,PhD,Divorced,55614.0,0,0,85,504,13,131,8,0,26,1,9,4,6,7,False,True,False,False,False,False,False,Spain,682,20,2013-11-27,70,60+,0,0,False,55614.0,69
5234,1967,2n Cycle,Married,30753.0,1,1,85,12,5,25,0,9,30,2,1,1,3,5,False,False,False,False,False,False,False,Canada,81,7,2013-07-11,47,45-60,2,1,False,30753.0,47
5253,1956,Master,Married,54603.0,1,1,85,145,13,46,17,2,4,6,4,2,4,7,False,False,False,False,False,False,False,Spain,227,16,2013-07-09,58,45-60,2,1,False,54603.0,58
11148,1975,Graduate,Married,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,False,False,False,False,False,False,False,Spain,13,4,2013-05-19,39,35-45,1,0,False,22280.0,39
6289,1951,Master,Married,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,False,False,False,False,False,False,False,Spain,185,10,2013-04-28,63,60+,2,1,False,59385.0,63
9743,1955,Graduate,Married,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,False,False,True,False,False,False,False,Canada,1910,29,2013-01-11,59,45-60,1,0,False,76998.0,59
9209,1971,Master,Married,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,False,False,False,False,False,False,False,Saudi Arabia,1564,24,2012-10-14,43,35-45,0,0,False,80573.0,43
6417,1971,Master,Married,80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,False,False,False,False,False,False,False,Spain,1564,24,2012-10-14,43,35-45,0,0,False,80573.0,43
7937,1982,Graduate,Married,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,False,False,False,False,False,False,False,Spain,58,7,2014-04-18,32,25-35,0,0,False,24711.0,32
6488,1959,PhD,Married,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,False,False,False,False,False,False,False,Germany,99,8,2014-04-06,55,45-60,1,0,False,38829.0,55
3194,1974,PhD,Single,71466.0,0,0,86,412,12,546,78,182,0,1,4,4,10,1,False,False,False,False,False,False,False,Canada,1230,19,2014-04-05,40,35-45,0,0,False,71466.0,40
231,1956,Master,Married,28839.0,1,1,86,24,0,7,0,0,1,2,2,0,3,5,False,False,False,False,False,False,False,Spain,32,7,2014-03-11,58,45-60,2,1,False,28839.0,58
9697,1951,Graduate,Married,53790.0,0,2,86,335,42,127,28,5,5,3,7,2,8,6,False,False,False,False,False,False,False,Spain,542,20,2014-03-06,63,60+,2,1,False,53790.0,63
4676,1951,Master,Widow,73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,False,False,False,False,False,False,False,Spain,1695,25,2014-03-05,63,60+,2,1,False,73705.0,63
8079,1982,Graduate,Married,22448.0,1,0,86,3,1,8,23,2,18,3,2,1,3,3,False,False,False,False,False,False,False,Saudi Arabia,55,9,2014-02-26,32,25-35,1,0,False,22448.0,32
10032,1976,Graduate,Divorced,12571.0,1,0,86,3,5,14,2,12,17,4,3,1,3,6,False,False,False,False,False,False,False,Saudi Arabia,53,11,2014-01-18,38,35-45,1,0,False,12571.0,38
10505,1960,Master,Married,73113.0,0,0,86,741,19,154,50,9,28,1,3,4,7,2,False,False,False,False,False,False,False,Saudi Arabia,1001,15,2013-12-26,54,45-60,0,0,False,73113.0,54
2005,1990,Graduate,Married,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,False,False,False,False,False,False,False,Canada,75,8,2013-12-11,24,18-25,1,0,False,35765.0,24
6940,1966,PhD,Single,46734.0,1,2,86,100,1,39,6,1,76,4,3,2,3,6,True,False,False,False,False,False,False,Spain,223,12,2013-10-21,48,45-60,3,2-3,False,46734.0,48
2304,1963,PhD,Married,66313.0,0,1,86,625,7,99,10,22,7,2,6,3,12,4,False,False,False,False,False,False,False,Saudi Arabia,770,23,2013-09-16,51,45-60,1,0,False,66313.0,51
3170,1957,Master,Married,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,False,False,False,False,False,False,False,Spain,1042,15,2013-08-31,57,45-60,0,0,False,68148.0,57
10466,1965,Graduate,Married,44393.0,1,1,86,24,2,20,2,2,10,2,1,0,4,4,False,False,False,False,False,False,False,Spain,60,7,2013-08-22,49,45-60,2,1,False,44393.0,49
7325,1986,PhD,Married,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,False,False,False,False,False,False,False,Spain,40,5,2013-06-29,28,25-35,1,0,False,38197.0,28
455,1946,PhD,Married,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,False,False,False,False,False,False,False,Spain,209,10,2013-04-18,68,60+,0,0,False,51012.0,68
7592,1946,PhD,Married,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,False,False,False,False,False,False,False,Spain,209,10,2013-04-18,68,60+,0,0,False,51012.0,68
4547,1960,Graduate,Married,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,False,False,False,False,False,False,False,Spain,25,6,2013-04-17,54,45-60,2,1,False,13672.0,54
6825,1953,Graduate,Married,41452.0,1,1,86,13,0,3,0,0,0,1,1,0,2,7,False,False,False,False,False,False,False,Canada,16,4,2013-03-06,61,60+,2,1,False,41452.0,61
2961,1982,Graduate,Married,42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,True,False,False,False,False,False,False,Spain,382,15,2013-02-26,32,25-35,1,0,False,42081.0,32
8700,1986,Basic,Single,14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,False,False,False,False,False,False,False,Saudi Arabia,66,9,2012-12-22,28,25-35,0,0,False,14906.0,28
2278,1985,2n Cycle,Single,33812.0,1,0,86,4,17,19,30,24,39,2,2,1,3,6,False,False,False,False,False,False,False,USA,133,8,2012-11-03,29,25-35,1,0,False,33812.0,29
10703,1975,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,False,False,False,False,False,False,False,Spain,120,11,2012-08-18,39,35-45,2,1,False,46098.0,39
9,1975,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,False,False,False,False,False,False,False,Canada,120,11,2012-08-18,39,35-45,2,1,False,46098.0,39
2804,1975,Master,Single,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,False,False,False,False,False,True,False,India,120,11,2012-08-18,39,35-45,2,1,False,46098.0,39
4915,1956,2n Cycle,Married,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,False,False,False,False,False,False,False,Germany,732,23,2012-08-03,58,45-60,1,0,False,53230.0,58
3010,1989,Master,Married,88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,True,False,True,True,False,False,False,Spain,2069,20,2014-05-02,25,18-25,0,0,False,88420.0,25
4279,1963,2n Cycle,Single,39548.0,1,1,87,15,4,10,3,4,18,2,1,1,3,3,False,False,False,False,False,False,False,Spain,54,7,2014-03-31,51,45-60,2,1,False,39548.0,51
2564,1953,Graduate,Married,61278.0,0,1,87,111,3,28,2,6,15,2,3,1,4,6,False,False,False,False,False,False,False,Spain,165,10,2014-01-04,61,60+,1,0,False,61278.0,61
1137,1964,Graduate,Single,81246.0,0,0,87,398,190,537,61,156,37,1,4,5,7,1,True,False,False,True,False,False,False,Spain,1379,17,2013-12-29,50,45-60,0,0,False,81246.0,50
5084,1975,Graduate,Widow,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,False,False,False,False,False,False,False,Spain,1064,24,2013-12-25,39,35-45,1,0,False,58330.0,39
7094,1975,Graduate,Widow,58330.0,0,1,87,445,53,213,104,98,151,1,6,4,13,4,False,False,False,False,False,False,False,Germany,1064,24,2013-12-25,39,35-45,1,0,False,58330.0,39
6327,1967,Graduate,Married,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,False,False,False,False,False,False,False,USA,1146,17,2013-12-19,47,45-60,0,0,False,65777.0,47
6131,1980,2n Cycle,Married,70829.0,1,1,87,141,70,106,72,19,23,2,4,2,8,3,False,False,False,False,False,False,False,Spain,431,16,2013-12-01,34,25-35,2,1,False,70829.0,34
5798,1973,Master,Married,55955.0,0,0,87,445,37,359,98,28,18,1,2,4,8,1,False,False,False,False,False,False,False,Germany,985,15,2013-11-23,41,35-45,0,0,True,55955.0,41
10379,1962,Master,Single,59247.0,0,2,87,327,9,122,19,14,83,5,5,2,9,6,False,False,False,False,False,False,False,Spain,574,21,2013-11-08,52,45-60,2,1,False,59247.0,52
606,1967,Graduate,Single,25930.0,1,1,87,6,1,2,2,0,4,1,1,0,2,7,False,False,False,False,False,False,False,Spain,15,4,2013-10-10,47,45-60,2,1,False,25930.0,47
7801,1959,Graduate,Married,54753.0,0,1,87,197,107,227,7,59,131,3,5,2,11,4,False,False,False,False,False,False,False,Saudi Arabia,728,21,2013-09-12,55,45-60,1,0,False,54753.0,55
2445,1974,PhD,Married,28440.0,1,0,87,38,1,24,0,0,0,1,2,0,3,8,False,False,False,False,False,False,False,Spain,63,6,2013-07-07,40,35-45,1,0,False,28440.0,40
5346,1973,2n Cycle,Married,23559.0,1,0,87,25,5,19,7,0,23,3,3,0,3,7,False,False,False,False,False,False,False,Germany,79,9,2013-07-03,41,35-45,1,0,False,23559.0,41
550,1952,Graduate,Divorced,62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,False,False,False,False,False,False,False,Spain,708,21,2013-05-23,62,60+,1,0,False,62335.0,62
4478,1979,Graduate,Married,63777.0,1,1,87,457,5,106,15,17,53,8,11,1,6,8,False,False,False,False,False,False,False,India,653,26,2013-03-24,35,25-35,2,1,False,63777.0,35
2350,1972,Graduate,Married,59666.0,1,1,87,623,53,178,23,17,133,7,3,2,8,8,False,True,False,False,False,False,False,Canada,1027,20,2013-03-22,42,35-45,2,1,False,59666.0,42
1118,1956,Master,Married,50965.0,0,1,87,544,13,85,8,6,29,3,10,4,5,8,True,False,False,False,False,False,False,Spain,685,22,2013-02-20,58,45-60,1,0,False,50965.0,58
1491,1965,2n Cycle,Married,71488.0,0,0,87,162,33,124,40,28,172,2,3,4,7,1,False,False,False,False,False,False,False,Canada,559,16,2013-02-18,49,45-60,0,0,False,71488.0,49
4507,1952,Graduate,Single,72228.0,0,0,87,631,28,491,30,14,56,1,6,7,8,3,False,False,False,False,False,False,False,Spain,1250,22,2012-11-27,62,60+,0,0,False,72228.0,62
7023,1953,PhD,Single,46231.0,2,1,87,189,2,55,0,5,12,4,6,1,4,9,False,False,False,False,False,False,False,Saudi Arabia,263,15,2012-11-26,61,60+,3,2-3,False,46231.0,61
6977,1974,Graduate,Married,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,False,False,True,False,False,False,False,Spain,1921,29,2012-10-14,40,35-45,1,0,False,75702.0,40
4042,1971,Graduate,Divorced,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,False,False,False,False,False,True,False,Canada,180,11,2012-10-13,43,35-45,1,0,False,43300.0,43
7274,1957,Graduate,Married,78618.0,0,0,87,736,163,818,212,163,61,1,4,7,10,2,False,True,False,False,False,False,False,Spain,2153,22,2012-09-28,57,45-60,0,0,False,78618.0,57
2902,1958,Graduate,Married,44064.5,1,1,87,19,4,12,2,2,6,1,1,0,3,5,False,False,False,False,False,False,False,Australia,45,5,2012-09-03,56,45-60,2,1,True,44064.5,56
3332,1985,Graduate,Single,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,False,False,False,False,False,False,False,Germany,165,12,2012-08-29,29,25-35,1,0,False,29760.0,29
7433,1985,Graduate,Single,29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,False,False,False,False,False,False,False,Spain,165,12,2012-08-29,29,25-35,1,0,False,29760.0,29
9386,1962,Graduate,Married,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,False,True,False,False,False,False,False,Spain,320,13,2014-05-29,52,45-60,1,0,False,50127.0,52
